47
501 15
2310 93230 +
24178 81912 -
16094 31269 +
16029 -38519 +
20968 -17356 +
1843 84201 -
9279 -67691 -
27242 -41307 -
16091 17163 -
19004 38181 +
26799 11475 +
3076 24909 +
4819 25608 -
1301 -9058 -
26479 65102 +
9736 97324 +
19365 -8846 -
17365 -50697 -
18088 67125 -
25952 9286 +
2383 -97294 +
5449 -74006 +
2363 12496 +
2177 -94055 +
11648 -10437 +
4457 -61075 -
13436 -42257 -
28089 -96692 -
29416 71927 -
5143 -63111 -
27629 -90965 -
15991 -23451 -
6289 -52367 +
26753 80996 +
26722 9895 +
21071 -60848 -
20334 62163 +
1528 87143 -
26018 85525 +
25799 81030 +
6902 63898 -
26292 55696 +
5109 33541 -
16396 30564 -
1301 -16222 -
2139 94610 +
4607 -49784 +
19234 -47479 -
17856 -53643 +
6785 -55826 +
26599 -47261 -
18963 -66843 +
9234 -25750 +
19148 -58230 -
12153 -87415 +
28193 -92126 -
17778 -19380 -
17239 -72735 -
26594 -89098 -
27516 55150 -
19089 67364 +
5697 -96753 +
7750 -42905 -
16864 -36165 +
22634 77391 -
7788 73786 +
75 -64497 +
7917 -77719 +
10821 14831 -
22337 68812 -
6869 52175 +
24634 -99254 -
28548 -91775 -
1788 -96887 -
2026 22814 -
27674 90116 -
14377 14701 -
14173 86310 -
23675 -96909 +
16758 24830 +
7071 58442 -
20754 50428 +
16594 1723 +
15315 -72869 -
16342 35191 -
2337 -57626 +
7802 97353 -
25819 -81642 -
24266 -75433 +
20507 -28479 -
22435 91347 -
11422 92556 +
762 51806 -
310 -30417 -
7328 -64244 -
1203 -88569 +
4700 10490 -
29125 -91142 -
22341 -95058 +
569 55744 +
2848 23298 +
25489 17383 -
2874 -1785 +
22223 -35001 +
6050 17756 -
29912 20111 -
2523 -99042 +
14390 -1469 -
24645 4210 +
9140 48143 +
7710 -79438 +
17788 41290 -
25990 98374 +
1754 -23232 -
18623 4125 -
10135 -38537 -
28459 -93021 +
27445 18200 -
3830 32452 +
26208 -11866 +
27557 -27873 -
28250 -57156 -
13706 -60995 +
7364 -39156 +
8864 52463 +
18043 -27457 +
20493 75358 +
4608 13422 +
1615 -71375 +
7597 -97045 +
14048 -73806 -
7372 -42851 -
7607 -78006 -
19459 86918 +
5131 65455 -
28172 86557 -
19320 -640 +
19646 76557 +
17507 92540 +
27887 22327 -
29953 -51421 -
5041 7744 +
23767 -50398 -
7651 -60503 +
17002 58091 +
13978 95036 -
8028 78693 -
10908 68160 +
18236 79652 -
2244 -28479 -
22917 -2482 -
4344 -32155 -
25055 -40653 -
24188 74478 +
19679 -60864 +
1001 -53641 -
10788 16473 +
12448 54521 +
17737 32538 +
27488 6986 +
26173 91280 -
17869 25445 -
11220 63733 +
10835 79861 -
12165 -30553 -
4248 27650 -
24603 -75053 +
25417 70544 -
7329 36266 +
21469 -49851 -
21370 -13391 -
10890 -61032 -
27841 94762 -
29228 67549 -
21488 1132 -
19207 90943 +
13156 4157 +
20853 -96726 -
6664 4174 -
7518 -44098 -
14473 -71966 -
23632 -70429 -
330 11986 +
9233 88958 +
17154 74019 +
21462 -93507 +
29455 -42187 +
2322 -61987 +
15745 73661 -
24150 36348 -
16127 55531 +
26680 -86941 +
17125 47210 -
11196 -57676 +
28117 -61373 +
7199 79151 +
13625 -44472 +
23278 -46132 -
27253 -91459 -
12059 -77103 +
17444 15371 -
23929 54176 +
27373 -98203 +
7401 -28231 -
6330 -87868 +
8421 -29179 +
26523 -54879 +
14235 -82688 +
1820 -52607 -
12349 45691 -
3389 -93393 -
28764 -82160 -
19656 50475 +
5768 8062 -
22599 -37821 -
14443 -64300 -
1444 64902 -
523 56932 -
17636 -75572 +
24019 -63449 -
3210 -56288 +
19690 36790 -
40812 563
31209 -4580 -
19721 -15343 +
15148 12583 +
7313 3878 -
36561 -96918 -
1453 66407 -
6162 -65038 -
38197 -70193 +
38925 -26846 -
27310 -80728 -
19881 23266 -
27672 81906 +
13817 -5854 +
29582 66611 +
27576 -51473 +
27543 -70275 +
36138 -70352 -
39103 93472 +
479 40911 -
8070 -96127 +
190 -52200 -
23228 -37672 -
12887 17947 +
8965 -53202 +
2825 98023 +
25085 -8511 +
11784 30105 +
2051 24926 +
16597 68756 +
22508 2465 +
14658 20887 -
32768 92666 -
1798 70698 -
19267 -25474 -
2236 -43685 -
583 59338 +
6522 57235 -
11024 -66397 +
32077 -21544 -
3433 71645 +
19875 35268 +
9783 59390 +
2265 -73494 +
22571 -13193 +
29190 -97032 -
18294 36822 +
34995 -11561 -
35765 48665 -
17481 -38842 -
25164 -37115 -
35418 25962 -
33464 21240 -
30635 -52130 -
36836 7317 +
33148 92824 +
2239 73246 -
31309 9053 -
23306 -73709 +
32682 -25997 -
35655 -18625 -
13273 27180 +
16882 34800 -
19984 -52525 +
15005 -80202 +
19906 -28111 -
32731 -45226 -
32677 50513 +
2499 67517 +
19430 -69206 -
4327 -26351 -
16659 42188 -
14797 89441 -
10411 62945 -
25976 33336 -
10003 68948 +
23300 10009 -
40688 75864 +
23345 -17030 -
12988 67230 +
16861 -55893 -
33332 44481 -
38186 -5156 -
24924 -80235 +
21574 94708 -
29690 -65144 -
39638 -67010 -
18234 63294 +
32745 -22926 +
33736 -79774 -
32030 61717 +
32563 -89476 +
31571 -69822 +
12700 64930 -
26849 50030 +
25265 -27424 +
35613 16692 +
1665 97484 +
14765 -22552 +
16377 13449 +
18625 20544 -
30157 68661 +
17217 1648 -
3613 -36818 +
5002 -76907 +
16964 89004 -
18107 -66225 +
20277 -30055 -
7838 61446 +
34591 -41217 -
27623 -9858 -
1640 67706 +
19505 19975 +
26974 79519 +
20561 19559 +
11039 -56130 -
7425 94175 +
24545 -51377 +
10447 33112 +
37651 -95249 +
9855 -37602 +
9421 -35487 -
16732 58715 -
16816 -19083 +
32953 -96853 +
18124 61415 -
30614 13640 -
31453 -37922 +
7243 27219 -
22395 59559 -
33625 -97798 -
32128 -21724 +
16425 -8963 -
18141 81095 +
9452 87760 +
10015 25901 +
10425 80294 -
40686 -49714 -
16401 -99284 -
35221 80955 -
28140 -67859 +
33090 -99518 +
6288 -15710 +
21967 -1155 +
19093 74778 +
12330 44288 +
24109 -13858 -
1252 -44053 +
24355 -20968 +
15349 -71023 -
10095 -9173 +
1881 -65911 +
40554 -42949 -
39601 49680 -
9323 91205 -
23239 58221 +
14342 849 +
38117 52140 -
6807 34969 +
34448 -19546 -
40237 -29099 +
29521 -66474 -
28222 -6352 -
21830 -43628 +
15172 69823 +
16971 58731 -
2991 -56597 +
20274 -68367 +
13642 24822 +
33947 163 +
30683 -8294 -
13713 -77374 -
5329 -91285 +
28900 -88199 +
25597 53267 +
24439 37839 +
2641 -32529 +
34248 99775 +
22638 43667 -
4731 -42809 +
12639 29981 -
32489 82818 +
19322 38136 -
18542 79336 -
14554 32624 -
23176 16555 -
37213 17676 +
33025 -6718 -
2580 -70487 +
23522 88138 -
19851 -41418 +
26779 -27294 -
23312 -86976 -
1089 96347 -
26509 -18090 -
21807 -75356 -
21824 -86936 -
19310 -30200 +
27015 -99602 -
26337 -43786 +
8431 59421 -
24107 -27537 -
21197 -49596 +
4652 -17674 -
2513 85428 +
22772 93574 -
24931 -40753 +
11219 -69806 -
16064 22325 -
8171 64184 +
20040 56897 -
16799 61906 -
18251 -10611 +
5960 86248 +
12424 80458 +
36519 22862 -
12515 15951 +
7015 64826 +
38226 -58967 +
28065 19830 -
11261 -65656 -
18437 2198 -
38240 -38950 -
16477 51456 +
15421 96174 +
36294 -21405 +
4276 74974 -
7255 -75682 +
9781 37987 -
30163 88824 +
28855 79540 +
25670 57921 -
19649 -51604 +
19089 -36766 -
34507 40583 +
28649 -52826 +
8380 50352 -
6186 -52366 +
33270 -32691 +
9476 11543 +
20038 -28223 -
19463 -76217 +
2212 -70650 -
20111 72674 -
23304 -7339 -
32724 74883 +
15595 37601 +
19135 -48079 -
24025 -3302 -
20171 82241 -
29145 71597 -
2320 -70493 -
21008 58690 +
11571 89053 -
15862 94429 -
34024 -77002 -
10679 -34635 -
3117 95751 -
36362 11006 -
33426 93274 +
37007 -90245 +
34484 94782 -
29914 34862 -
8389 55415 +
9454 95055 -
15810 -97158 +
10166 -28269 -
27927 77660 -
11137 -97255 -
27323 -93375 +
4191 24768 +
17110 65189 -
33812 -91534 -
29345 -67233 -
15560 -17534 -
4973 -6142 -
35378 -98891 +
40394 -86244 +
33106 69142 -
33321 8115 +
34591 -35046 +
12448 9097 -
31921 49257 +
15779 3273 -
23594 -99142 -
5314 -87594 +
19283 -53154 -
28481 -2932 -
28698 80462 +
2935 -45261 +
17547 -86067 -
39767 94675 -
21389 -52513 +
33792 -58605 -
33164 -42691 -
32534 72177 +
35505 -15081 +
19710 -77518 +
40465 61303 -
2714 1465 +
13075 16692 -
13437 46456 +
2473 -45681 -
3794 -23896 -
31455 89124 +
2444 -92263 +
18619 -45745 +
34766 -82527 +
2397 9905 +
9410 -42710 -
8002 -17868 +
31057 -31876 -
13186 -24901 +
6771 -74529 -
13193 20421 -
3381 83847 +
33841 75329 +
21820 -12203 +
27960 -2690 +
17926 -86513 +
19849 76552 -
13368 73939 +
38431 -47248 -
35982 82906 -
34946 80512 -
35694 -30071 +
21350 -48282 -
15828 47414 +
34265 -47633 +
8663 -51368 +
23536 -47919 +
14572 -61436 -
21297 61408 +
20288 -55893 +
6655 17919 +
21102 -52048 -
7607 -31093 +
9886 -14927 -
37657 -68693 -
8311 10320 +
40534 -21218 -
29594 65176 +
30336 -14174 -
36695 53583 -
1421 -18412 +
24205 32666 -
14956 -65699 -
13272 -33435 +
25570 87178 +
30499 43585 +
34546 -16939 +
35008 60568 -
6076 81370 +
39855 -34209 +
34500 -5581 -
4897 6455 -
38903 -7447 +
2415 -75840 -
18247 -47673 +
28807 -92935 -
12186 50337 -
28949 99823 -
6084 -42569 +
9876 -31119 +
19199 82699 -
14546 98681 +
28528 -8221 +
8980 -30197 +
8587 53328 +
40266 30915 -
7686 24727 -
26713 -46620 +
23762 -82512 -
36310 20658 +
31554 -94867 +
38674 -499 +
38328 66601 +
18280 68947 -
16581 -4900 +
16431 -43792 +
21247 75730 -
7557 -87105 -
30575 -58200 -
14291 86529 -
24952 -24258 -
1363 -81398 -
33476 -27898 -
27046 -35622 +
39345 68565 +
22476 -88635 +
29170 80934 +
22049 -5895 +
32493 80477 +
15587 -63333 +
11766 -25937 -
12826 75950 -
21601 -3544 +
14463 -57613 +
8741 81327 -
25964 -70130 -
26364 -21310 +
17798 -87584 -
34238 91645 +
3301 24521 +
12539 85342 +
22012 76665 +
14536 -48995 -
18720 -39 -
5055 -91088 -
13076 73577 +
16008 -98161 -
23116 997 +
4430 41691 -
2779 -20472 +
6745 75902 -
12595 -48309 +
1464 -8748 +
34733 87510 -
34085 98846 -
38564 -32629 -
11159 99904 -
11675 51488 +
19926 14574 -
30720 49002 +
23336 -40121 -
8732 53033 -
18661 -2497 +
31525 -53434 -
14784 -60222 +
38480 -44315 -
33181 23325 -
13649 11905 +
8772 77513 +
28761 12342 -
20593 94872 -
22183 -28810 +
32456 59817 -
13556 -39731 +
13280 75349 +
14531 -10754 +
2792 -63906 +
12891 -64393 +
4346 60156 +
12811 26790 +
552 14094 -
27244 -87232 +
32792 -7278 -
11283 -2347 -
19861 -23021 -
34186 -5200 -
24798 -25215 +
4512 74172 -
25786 -75990 +
12587 -45956 -
8419 2306 +
1900 -45520 +
10112 -42978 -
8957 -20626 +
27808 81424 -
37724 -15483 +
12658 -16848 -
2472 55493 +
4445 86034 -
10832 -42347 +
37614 -1943 +
21335 -10976 +
11911 28322 +
638 -18828 -
6364 59500 -
4909 -70992 -
1344 -66368 +
37625 -56649 +
795 -6049 -
27463 -58750 -
26763 -24089 +
14973 99286 +
27765 18816 -
18531 13864 -
39623 -44371 +
36022 -27872 -
6561 -41555 +
5901 53026 -
14231 -96046 +
40042 -88685 -
9243 38674 +
20424 80640 -
28091 58869 -
20271 30079 +
39407 23484 +
39953 45323 +
5333 -22528 +
23845 3529 -
40331 6780 +
34662 -87486 -
20462 -70617 +
8356 -13363 +
10633 92553 +
2249 45592 +
7048 81053 -
39494 98025 +
7126 47935 -
11071 -75383 -
37441 20280 +
17552 85463 -
19723 62151 +
33881 -24469 -
7364 -7873 +
38157 11332 -
40755 96132 +
29664 -39552 +
11469 -72552 -
28706 -49575 +
24089 -98894 -
34440 -14985 +
798 -81720 +
37267 -79553 +
3583 -50467 +
12049 84999 -
7081 32024 -
12997 -80328 +
10678 21764 +
17687 -55022 +
25481 -49526 +
15781 -29351 +
7884 30217 -
23997 -67267 -
11366 -4896 -
20270 -37368 +
22266 11932 -
23869 -37130 +
12889 42621 +
7947 -85090 -
5595 -68501 -
33592 85572 +
15509 -78716 -
17143 24409 +
25444 -83454 +
4675 41610 +
26444 -89411 +
12131 87482 -
10732 10601 +
30861 91945 +
35342 83580 -
32629 -24041 -
30755 30851 -
27855 53708 -
1723 37709 -
23340 21767 +
20730 -6435 +
38692 35350 -
37064 -30308 +
32383 24267 -
34388 -67781 -
38586 -31334 +
15260 45480 -
38139 77009 -
4210 75239 -
5297 21004 -
28042 73660 +
13015 41779 -
32935 16533 -
16166 -2527 -
7993 81409 +
36160 -96427 +
65615 378
43715 42607 +
30561 -19160 -
56354 -30460 +
53692 -74068 +
454 76750 +
43367 63161 +
45266 -10141 -
60568 -34606 +
26152 -86557 -
39792 11392 -
4436 62148 +
7817 -27675 +
52843 -61476 +
48649 -98415 -
64247 -88644 +
6941 40794 -
22259 28715 -
18848 -62951 +
13173 80308 +
40901 44576 -
2144 -90809 +
18114 -87805 -
16701 59053 +
60400 -38954 +
39068 5767 +
21407 70238 +
4749 -92345 +
57478 -64546 -
59415 -27045 +
31638 52137 -
57118 17065 +
34950 17267 +
2530 -56126 +
37707 88933 +
57900 46354 +
28499 96862 -
54411 37634 -
1385 -13738 +
55386 71545 -
32581 -91885 -
65376 -41140 +
16084 49020 +
23844 -42175 -
35845 10017 +
59204 37342 -
39545 -15069 -
58650 -27412 -
3649 -97179 +
64880 381 -
55251 54506 +
11390 -44767 +
14043 -32671 +
62396 -18048 +
55821 -75098 +
9798 82335 -
34111 87718 -
39317 -25529 -
55589 -40606 -
17387 -17907 -
26927 56996 -
51323 76133 -
62672 62001 -
31162 -61030 +
15794 16499 -
56846 -68849 +
7130 -8738 +
13857 -54833 +
14888 -48580 +
8501 59362 -
57286 -89995 -
59382 10141 +
16709 78395 +
64948 36236 -
5632 68025 -
57814 -46488 -
53193 -40149 +
6447 17552 -
6327 13269 -
34482 -27231 +
53052 -94036 +
9211 -35797 +
33914 -12341 +
43016 18091 +
39097 97882 +
28806 22102 -
26814 59265 +
27441 -50125 +
29120 -50599 +
38237 33487 +
57 -23932 -
47442 16958 +
64993 54437 -
7876 40360 +
53353 11386 -
51725 16467 -
31682 38716 +
27787 -68660 +
6922 47399 +
64010 -78074 +
55121 -24382 +
42279 15412 -
47785 -28610 -
56679 18454 -
14574 -46782 -
16522 81016 -
23395 14959 -
65166 64657 +
37382 1968 +
47263 76499 -
57958 -2727 +
58912 51734 +
15316 -54996 +
9813 -45174 -
47780 92850 -
18454 6917 +
62105 38692 +
31970 -54496 -
29919 36832 -
61140 81668 +
7714 -8255 -
51031 31839 -
12071 42343 -
56263 34509 -
49203 92222 +
12790 -66664 -
44284 -75159 +
29419 89398 -
56448 -64142 +
33761 -80811 +
11655 60009 +
30892 29117 +
20869 38722 +
18979 87348 +
15570 65238 +
13793 59688 -
24268 61926 +
17095 -75755 -
9713 91908 -
53361 12665 +
24519 -23640 +
12921 -87062 +
52366 94708 +
25000 -73069 -
62526 -3630 -
40337 -74637 -
35175 25854 +
30310 60499 +
17246 -54844 -
9011 99088 +
31444 -85072 +
42612 -29259 +
33134 54885 -
35156 -14320 -
38790 -39250 +
41044 -80139 -
37858 59789 -
28631 8655 -
40594 -22656 +
42294 26717 -
16549 87863 +
1940 -93261 +
40309 94663 +
32002 -42942 +
20533 48155 +
39166 -78945 -
32224 -81981 -
3241 52142 +
9556 -46639 -
29229 32368 -
21804 72366 -
3966 16070 +
56287 -74776 -
38497 -45580 +
52271 58797 +
5266 27341 +
58962 85578 +
23698 34660 +
48358 -35662 -
51310 -6199 +
11572 28622 -
63827 -21559 +
37194 -55984 +
7177 90598 +
10674 -27940 -
19461 53515 +
60709 -34131 +
7739 64034 +
4825 11146 -
31840 -85863 +
63207 48433 +
3840 -79182 -
10243 -94603 -
34329 46697 +
53935 46614 +
59483 50832 -
22455 -47400 +
46140 -39034 -
26686 20243 +
45935 6034 -
10901 -53019 +
15214 26063 +
8965 -23910 -
26522 56335 -
6741 89879 +
20087 -81661 +
14208 45114 +
21357 -24322 +
18585 98841 -
42796 -1465 -
40850 69580 -
4936 7848 +
21900 52669 +
47631 -89582 +
30593 -97777 -
14828 13683 +
64279 -22448 -
11323 88994 -
58890 -38540 -
43798 87480 +
40421 43741 -
23547 62693 +
47776 72322 -
59232 -64655 +
46110 -50660 -
37589 87556 -
48783 -37655 +
8106 73098 +
22927 59173 -
35059 38077 -
58237 -33660 -
61218 42615 +
26392 66492 -
10790 71222 -
52627 3930 -
3521 -89359 -
128 -69674 -
62840 -13051 -
15443 -60507 -
17882 -96790 -
19901 6368 +
32368 -59792 +
12518 -38455 -
27014 19281 +
7887 10320 +
10198 38501 +
4902 98553 +
47376 30879 +
48075 -99198 -
3006 -33794 -
52999 12536 +
9771 23507 +
64541 99067 -
30397 -76033 -
42826 6171 +
11741 -6554 -
51274 -20302 +
2269 53658 +
25886 10245 +
35455 93261 -
35290 -58513 -
28745 49837 +
43188 50655 +
50484 -29464 +
22335 68095 +
23505 -68411 +
14107 20855 +
3581 -70252 +
63833 84480 -
41499 -14752 -
49551 -97813 -
56442 -24155 -
51706 1045 -
11599 24605 +
63155 -82258 +
50305 65549 -
22596 -10010 +
34952 34258 +
62581 -84448 +
1870 -9738 -
58923 -86756 +
49855 67547 -
7961 76779 +
30539 -95890 -
49961 -44809 -
58239 -2725 -
24668 30944 -
20474 -39822 +
58194 47924 +
31965 38188 -
55534 -217 +
44917 -28236 -
42447 -2626 +
6928 7151 +
39144 9951 -
39001 -98217 -
54072 -17954 +
13083 -6499 +
25774 -40864 +
25724 54611 -
28429 -98728 +
6672 83486 -
40192 22327 -
2920 -44226 +
39165 94875 -
50261 -5150 +
65481 -64670 +
32464 47878 -
59599 -38109 -
31062 22576 -
10827 2486 +
43745 -35763 -
37231 10420 +
39997 97119 -
26220 -20791 -
44395 -31144 -
46432 60219 +
46784 36643 -
22711 -85060 -
60103 46653 +
60313 -31458 -
42505 44707 -
63111 19895 +
53654 12153 +
31948 91351 -
47129 99917 -
40239 20216 -
47703 8161 +
42992 51836 +
61174 43579 +
51603 -71893 -
51598 -76357 +
19652 -20029 +
49468 9661 +
14971 91128 -
42555 -81891 +
9789 35235 -
14210 52612 +
1734 85722 +
14406 63014 +
3192 -65288 +
3112 -93762 -
53217 74372 -
25722 53755 +
14767 -96272 +
48055 -10999 +
38341 -25859 -
43070 33706 +
27886 62755 +
45584 91972 -
27459 -18162 +
1407 28158 -
64155 59631 +
29811 6389 +
32807 -33840 -
5046 1846 +
54066 91291 -
43268 -69585 -
24644 22120 -
19759 77366 -
42630 81073 +
15756 -69423 +
19844 -94478 +
18375 -28230 +
33017 -68270 +
4405 -81377 -
1598 54940 -
24011 97811 +
3769 -13659 +
24965 70895 +
51720 22119 +
54280 73332 +
20726 66893 +
16685 37995 -
48663 -76460 -
50805 55379 +
8746 -99706 -
62245 -42442 -
51269 -43599 +
99015 845
26503 10111 -
46109 -46618 +
97586 71480 -
29979 19820 -
29431 25452 +
95648 -98799 -
41716 27308 -
43516 61483 +
92707 -95630 -
96166 11816 +
15878 71214 +
41998 -97652 +
38644 11363 +
98787 96209 +
89614 -37773 +
5350 -51627 -
70919 46466 -
13119 -79301 +
35795 56901 -
75985 -73268 +
55923 55977 -
89172 -17801 +
93481 14631 -
26364 -20146 -
40677 -57613 -
34482 61219 -
12555 30895 -
95373 -25597 -
58245 47629 +
28517 68733 +
48652 5299 +
4767 -91723 -
8612 41380 -
55063 89000 -
87417 30301 -
17618 54230 -
27485 -23117 +
94049 -39120 +
80822 -66308 +
75523 -50597 -
91308 42841 -
17656 78012 +
8752 23514 +
21108 -97060 -
18261 87579 -
20625 80118 +
66489 2230 -
32020 -30753 +
16595 -36177 -
53030 -11073 +
89502 -59513 -
41326 -25487 -
69233 50135 +
39892 97268 +
52125 88793 -
97724 82521 +
46297 -13002 +
4775 11305 +
93002 63112 +
41939 -28185 +
63763 39614 -
89334 -2344 -
55983 -67921 -
81739 -67094 +
89418 67786 -
71273 39043 +
75847 22760 -
44393 9169 -
42818 51586 +
50973 55874 +
52458 -9376 +
30061 4006 -
41358 -49593 -
53760 39576 -
82292 -42431 -
53021 55020 -
92506 65654 +
94716 90271 -
66958 66513 +
6174 -77518 +
46081 -42499 +
33636 -83135 -
61736 -47556 -
30500 -22118 +
89271 -45532 -
70688 -86441 -
26584 12069 +
11860 -579 -
46080 3718 -
96271 -99369 +
58195 77205 +
82115 -3325 -
29222 -62385 +
15586 10175 -
95452 46093 +
1761 -5524 -
22199 -62576 +
28323 -95929 -
85716 -67964 -
8564 -90347 -
4022 61737 -
5389 7293 -
61499 -53279 +
90354 2798 +
77556 69815 -
8535 23242 -
22246 43823 -
66393 -76469 -
45753 78247 +
89727 77753 -
26913 13628 -
15991 -74859 +
38783 -60388 +
47856 -17775 +
47623 -64890 +
50146 -70184 -
13548 9844 +
52556 61612 +
91186 55100 -
72301 29934 -
44753 -36328 -
93436 -72688 -
15468 970 +
8348 -91050 -
28252 -26693 +
80459 -43585 -
91524 98146 -
7195 62021 -
14494 -68226 -
46644 82875 +
45007 -12578 +
92758 21380 +
41421 84188 -
15631 73731 +
60635 -75977 +
86632 -29182 +
61356 79929 -
73831 -35190 -
40863 84939 +
89665 20422 -
53938 -59416 +
68638 -90387 +
69199 22392 -
92254 32763 -
95127 -69415 +
38295 -78717 +
17002 52696 -
59609 61683 -
63824 25338 -
31226 -15705 +
66127 51747 +
46314 -36659 +
98015 64738 +
92027 27910 -
23244 -4788 +
85099 95483 +
30423 -13178 -
55660 -17041 -
62168 -57037 -
4232 35420 +
35504 -9234 -
23831 61302 -
43636 83426 +
45430 96850 -
6851 -74838 -
77230 -62193 -
33758 -93630 -
35434 -93096 -
94387 67438 +
73548 32983 +
34511 -69397 -
57595 88191 -
45272 -91739 +
55778 -40832 -
90670 -18081 -
31970 50073 +
56442 69437 +
72268 -36636 -
16358 29872 +
2613 -45992 -
13020 -74470 -
94246 -74124 -
85261 96612 +
44428 -79583 +
45816 -67936 +
34032 27283 -
9984 67672 +
41253 -27023 -
94008 47328 +
98444 -25279 -
71735 -30081 +
45841 -24569 +
787 -41008 -
6184 27193 +
90669 -17359 -
93328 -29627 +
53177 38243 +
60251 -90386 -
22000 46106 -
24798 91097 +
67598 -41313 -
55180 74536 -
40209 79340 +
73948 16426 +
44975 -22519 -
46580 -48729 -
93967 97278 +
57966 37264 -
4487 8070 -
80666 98410 +
8538 37676 +
39632 -81279 +
85932 38051 +
48234 86441 +
65895 -26987 -
90715 96723 +
58818 68394 -
29869 37927 -
30055 -17078 +
85185 77207 -
3053 80188 -
56781 38289 -
62351 78968 -
81499 51369 +
22634 -34914 -
83291 -18652 -
66905 -87928 +
15031 58794 +
10313 42041 -
86878 23855 +
82608 -36966 +
854 -25701 -
66089 92252 +
19437 -34163 +
59829 1768 +
85497 98742 -
66533 -57883 -
52345 -32931 -
1100 -52039 -
32373 54320 +
84274 -46027 -
30628 -20833 -
67793 36845 +
39229 67497 +
20777 -17335 -
13605 -47728 +
82578 29281 +
46772 -53188 +
84725 -95031 -
34795 -75377 +
76495 -9914 -
36967 61236 -
96468 -43652 +
12739 -31866 -
60613 17654 +
79826 -83837 +
34056 -95289 +
41147 71555 -
83183 -44561 +
72383 20290 +
18977 39510 -
11241 -65538 -
38099 37287 +
70955 65896 -
4513 -79824 +
82186 95568 +
29648 48871 -
56689 -90199 +
35746 -58909 -
73094 -33222 -
36425 72865 +
80954 -99877 +
17995 89107 +
48593 14154 -
31495 -98701 -
2552 17743 +
69877 44671 -
85061 -57828 -
68047 -5328 +
8960 48129 -
85391 -98642 +
17478 -69082 -
73571 -65107 +
66840 -9149 +
76511 -54533 +
94089 -22048 +
27761 -21804 -
90178 -49137 +
95328 -53169 +
87761 21323 -
87848 35614 -
89243 33736 -
68917 92954 +
65570 14703 -
6732 -93572 -
47940 94412 +
95282 -85628 -
61462 -86793 -
41898 -13765 +
98950 63084 -
86196 74201 -
4511 -16811 -
57198 27222 +
66585 -44059 +
10683 -50762 +
26250 60557 -
82812 -44127 +
37640 80720 +
30815 -52585 -
28450 -80474 -
35531 67375 +
36528 -94723 -
29985 73106 -
8488 -10057 -
10645 -18461 -
88002 2803 +
77601 -66206 +
16189 35602 +
10432 15355 +
96468 -4738 -
43884 52092 +
81929 -71545 +
97695 -56401 +
48505 -96215 -
66737 45194 -
44037 -12384 +
11467 35043 +
97393 25938 -
55732 73655 +
70764 28172 -
29603 70936 -
42406 -55020 +
61524 46739 -
72839 -34614 +
7470 64302 +
3432 -54240 +
81227 -93319 -
25340 -33851 -
32614 56760 +
17363 -67909 -
11566 63413 -
36716 -89633 -
11785 -92701 +
76241 -15832 -
53508 93277 +
28143 30985 +
57267 -75411 -
23340 -54237 -
46288 60812 -
25921 -78493 +
63121 35438 +
85915 -46352 -
71506 83265 -
82448 -64015 -
56211 -96241 -
21316 -5259 +
95616 -28642 +
64381 -61762 +
74456 -31734 +
44992 -10987 -
70480 -12255 -
11070 98354 -
29719 -51972 -
2041 -64444 -
26301 -47826 -
12284 -28435 -
83 -60740 -
15822 40681 +
79119 -95692 +
53985 76610 -
54501 26446 +
58530 10681 -
70880 36942 +
73119 -43429 +
88998 -48442 -
28755 83389 -
83240 -80222 +
37020 65994 -
75631 -18812 +
10119 36983 -
77344 87105 -
79644 58670 +
66957 39731 +
23432 45801 -
5766 -21354 -
30837 44715 -
1366 -55358 +
66521 44609 +
75310 85286 -
64705 -21941 +
20681 54709 -
50927 -63868 -
84462 -25141 -
58896 -35001 +
73913 98968 -
22168 6535 -
19429 -97767 -
43287 75144 +
14878 67083 +
56068 57718 +
89231 97000 -
62038 63746 +
71873 87724 +
33642 -15060 -
72398 -29513 +
72811 34770 +
9641 50066 +
60868 348 -
45019 -16618 +
40819 35534 +
97378 31588 -
13779 -98623 -
29350 -16856 +
27499 -11659 -
28267 13462 +
43759 2232 -
13018 -52616 -
73678 -87518 +
15469 -77659 -
1473 -42858 -
62389 -86450 +
73110 722 -
96928 91353 -
87229 70191 +
20831 49382 -
7597 65567 -
9524 -21811 +
71277 -20929 -
14066 -22166 -
71685 21211 -
20608 2836 -
28462 -58843 -
70956 -17928 +
7270 -84742 +
71701 70858 +
94824 -59850 -
71226 17098 -
62508 -90931 +
67049 -59101 +
77742 61457 -
48873 -35177 -
22542 97613 -
56742 -96706 -
60288 -24895 +
60727 89359 +
55092 94475 +
58463 -6875 +
3687 17610 +
2440 -15063 -
26700 -35874 -
32153 41570 +
64746 55935 -
96354 -60448 +
92589 -42338 +
38180 -63224 +
42032 -49810 +
97432 -58969 -
66806 -56220 +
35004 -92434 -
66085 14887 -
18821 64982 +
42304 -59461 -
66180 93697 -
10932 -84686 +
8517 20779 +
72606 56640 -
18097 73243 +
33130 -72331 +
68465 -79632 -
62492 30925 +
34715 -57053 -
11514 -38290 -
36966 -28442 -
30827 17163 -
52025 51644 +
47040 65572 -
28225 -31690 +
37898 -60900 -
7990 -93870 -
96634 -41167 -
30848 35566 +
97411 -79693 +
6629 -16388 +
18000 38188 +
5972 -44694 +
