56
4652 37
15602 -33576 -
219 -36169 -
12597 66863 +
9612 52147 -
18553 -13788 +
18042 -81712 -
17330 54771 -
12947 -40525 -
14602 54922 -
10462 76293 -
7251 12498 -
5349 -86616 -
10058 -87170 -
8871 61050 -
15387 19232 -
2120 -8574 -
2486 58714 -
10584 10873 -
1420 63864 +
12338 -64449 +
15908 -13155 -
423 -42310 +
3168 37278 -
13905 -8872 +
18817 -30596 +
13792 -92617 -
106 -22202 -
14302 95875 -
10736 -64514 -
4932 -92828 +
15028 93891 +
9535 -41639 +
15422 -4131 +
16193 -37137 +
17436 20350 -
5341 -33425 -
6092 -27592 +
10598 -35158 -
17826 -39852 -
14839 -55576 -
8217 34551 -
14599 51889 +
14703 2600 +
5416 -97666 -
11081 -42069 -
10777 52009 +
8847 -83405 +
6382 -93997 -
3268 -45823 -
8864 2702 -
13633 -63077 +
16240 63340 +
4141 -5390 -
1779 -71781 +
6336 -799 -
12349 13924 +
2928 -72958 +
6488 -53887 +
2438 -63920 +
14607 53575 -
16279 -34372 +
8887 -32932 +
746 73596 +
18013 -98742 +
9507 31903 +
2143 73780 -
13112 -99808 -
2977 35979 -
14341 -30557 -
4093 56057 -
10497 72104 -
17740 17052 +
8515 84421 -
10647 -63257 +
1141 -27598 +
18115 9143 +
14643 -10529 +
3551 29153 +
16378 29864 +
7940 29936 -
15513 -7930 +
8593 57716 +
11949 37042 +
14298 16564 +
3126 29987 +
2694 -53848 -
2769 -66860 +
15233 -83719 -
3646 -12317 +
9474 -92552 +
10117 1674 -
18975 25173 +
11501 96490 -
15435 58814 -
7690 -68713 -
4764 -35861 +
18497 -98516 -
10075 85888 -
12835 -49473 +
7002 -57314 -
19489 46008 -
19052 5341 +
18483 84185 -
12630 85360 +
6887 5110 -
4047 -30068 +
2884 -59599 -
13400 77733 +
18494 -2213 +
5346 -52193 +
6458 -76475 +
7385 -69950 -
3675 -30553 +
6047 -20757 +
10724 56277 +
9030 73897 -
19323 -97435 -
19286 11738 +
7760 85908 -
6181 1172 -
12104 31059 +
4876 -81731 +
4250 22465 +
10099 97684 +
3785 -61939 -
17212 44231 -
4479 -88199 -
17475 8263 -
18488 -56265 +
6525 -54164 +
110 -71767 -
12540 62509 +
19007 -23650 -
19097 96960 -
1309 -79370 +
2734 -1519 +
7696 -44180 -
7899 27559 -
2853 -62872 +
6370 -99557 -
6864 80885 -
14590 -29044 -
19504 -34429 -
11799 29714 -
11451 -84208 -
4371 40312 +
16095 10369 +
9514 21657 -
5413 -22591 +
13860 -35415 -
11734 84994 +
3211 47765 +
9917 53 -
11709 96262 -
14574 54871 -
2818 -27751 -
15868 4840 -
14639 -83223 +
4325 31924 -
16322 80919 +
2014 13082 +
19320 9997 +
3473 66061 -
6357 -72182 +
16231 -29188 -
1813 -55522 -
10949 57180 +
3689 -21117 -
10189 97759 -
9496 29105 -
4141 21589 +
16255 -43678 -
13349 88998 -
15161 -8613 +
19240 88420 -
10987 7051 +
15437 32963 -
2513 -97875 +
11827 -64376 -
12082 92105 +
5588 -96987 -
15586 26777 +
19632 30268 -
19692 -41696 -
3821 -54082 +
19208 -17677 -
9796 -78616 +
985 -28777 +
6717 -63325 +
563 382 -
9037 -95672 +
1766 -52933 +
13012 -35243 -
5748 -39533 +
19088 -75486 +
18017 46796 +
9904 -35203 +
19935 -45311 +
12233 17227 -
17214 -4789 +
5385 -83413 +
11241 -42839 +
10717 68120 +
19615 -11599 +
8568 -43583 -
4292 -42807 -
11703 88768 -
7194 10474 -
12956 -46302 +
18765 17314 +
2784 -91697 -
14092 -80149 -
15069 46648 +
11100 -15668 -
5010 57544 -
14750 -99574 +
17114 -73069 -
17142 91682 +
6729 -99530 +
12538 76871 -
18539 40962 +
8967 44364 -
10219 81338 +
13157 8284 -
10562 -67048 -
6914 -30400 +
7634 -38121 +
2919 -92554 +
17131 -82458 +
11673 73646 +
10881 70239 -
7622 46952 -
14918 50463 -
9091 -77519 -
3126 -15889 -
9194 -82308 +
16588 74374 +
13008 -59361 +
6382 -17930 -
3272 46639 +
7299 88692 -
15260 89761 +
15053 -20777 -
5937 12464 +
13419 51714 -
14201 -65534 +
6419 83267 +
11102 2970 +
17400 52331 -
18015 28810 +
6569 -73972 -
9962 -41648 +
7006 91006 +
13949 78255 +
19878 -22920 +
4720 -70042 -
8688 -75016 +
8901 85013 +
10740 53159 +
6237 79682 -
15973 -69349 -
12976 6014 +
5922 48582 -
18652 -43236 +
978 94061 -
10443 -33364 +
19601 -38100 +
1460 -98901 +
19806 -60443 +
13107 36761 +
19392 26623 -
4798 4365 +
3161 -32179 +
8456 -88689 -
4349 77593 +
5858 -29551 -
13142 13112 +
17107 15700 -
9566 97137 -
8464 -47758 +
13830 -25564 -
14760 -17950 -
14228 29265 +
10611 74200 +
8572 51326 -
17895 -24263 -
10059 -72756 -
14333 29254 -
1889 -94826 -
10372 63144 +
4647 -53724 -
19715 81846 -
15243 14989 +
8922 -65901 +
6821 -82701 +
11193 -65123 +
17209 67902 -
12013 4920 +
16898 -14394 -
7847 42742 -
2413 76444 +
9793 -39903 -
12379 -52954 +
15561 -89748 -
3443 76826 -
6677 48065 +
19405 43498 +
18424 86641 -
15033 77257 +
12512 93956 -
16429 9236 +
17569 -7500 +
11812 98637 +
19694 -42190 -
19805 -87429 -
5439 -11997 +
4393 -87573 -
14129 -82690 -
14627 30765 -
7540 43931 +
443 -96558 -
13936 -77620 -
1295 -10327 -
9591 -32988 -
12843 34333 +
7618 -91928 +
4483 -84514 +
7711 36170 -
2429 59364 -
3890 -52170 +
9350 -27316 -
3262 -16475 +
11328 -27276 -
4103 15145 -
16263 -53608 +
19380 -56270 +
15522 19224 +
5464 -92596 -
6721 47486 +
11117 -75103 -
14916 83609 -
12665 63318 -
10716 78986 -
10817 -75712 +
2295 -7799 +
3385 -42909 -
14247 -19151 +
13757 -41688 -
2687 -98337 -
8330 25269 +
9126 46298 +
8480 -33542 +
15631 6720 +
11987 -31170 +
543 23786 +
13350 -16286 -
10920 -33175 -
12233 -66966 +
15086 -41029 -
12401 1823 -
1947 -41458 -
3220 -8594 +
11420 -32657 +
3579 34083 +
6457 82841 +
8688 -28828 +
12530 36681 -
15359 25682 -
11812 48576 +
11705 -71528 -
7624 -20603 -
9647 91487 +
15888 88030 +
15753 -96121 -
18697 -4893 -
14574 -13452 -
10255 -15831 +
5699 99738 +
13614 39060 +
11935 53129 +
3606 -64807 -
19294 -64260 +
11424 -84738 -
16495 27132 +
4405 -41715 -
19316 -60481 +
12762 69100 -
18716 -49399 +
17645 -73257 +
16304 -33796 +
12128 -1678 +
19440 43942 +
3652 70514 +
17171 98151 -
11795 -60341 -
197 35223 +
10879 86832 +
5906 -11074 +
9380 89746 +
1691 82833 -
14174 56059 +
19680 56426 +
9266 87345 +
17344 -31127 +
14304 -29387 +
16827 -5685 -
15113 15587 +
12982 15744 +
5742 46478 -
5079 11568 -
17764 -95525 +
7650 -86735 +
19480 -46257 +
8700 76522 -
8771 -9950 +
15720 -30021 -
3107 -64292 +
19013 94744 +
14952 89854 -
389 -30290 -
9615 61472 -
5510 -47240 +
19633 -54597 +
1161 -34162 -
8726 -33908 +
16861 -91070 +
13659 -66105 -
11936 68427 +
241 80559 -
7666 -63821 -
4259 33924 +
4720 -77440 -
13004 -21791 -
17276 -92605 +
6669 -3679 -
19963 -64455 +
14727 47461 -
3888 -11140 +
16814 36196 +
18096 26968 +
16812 -66240 -
4311 20892 +
9086 -7774 +
9375 -52443 +
18508 3127 -
1121 88498 -
2809 -68899 -
15623 66249 -
6180 24663 -
12933 8115 +
14825 97760 +
5011 9451 +
16170 -56219 -
12015 -35268 -
8287 -60935 -
12884 -2906 +
17719 -16206 +
19941 46639 +
13605 29257 -
14268 -44573 +
6756 -78090 -
8840 56137 +
1472 26236 +
16283 70662 -
7722 -85295 -
3703 -67020 +
115 -60575 -
3391 -25265 -
6005 -40713 -
1543 -83255 +
15069 -59309 +
9007 11135 -
18034 -42508 +
10823 61687 +
13510 -23809 +
3966 -26371 -
428 -58187 -
15482 -9843 -
15141 -3617 -
11888 -42595 -
5801 36663 -
8241 -14602 +
18024 12561 +
15189 45655 -
2767 -3552 -
14428 -87944 +
10397 75853 -
3448 34434 -
6590 98981 -
17621 -85185 -
11167 -86330 -
11433 -84206 -
655 93427 -
3448 -91377 -
18192 -37063 +
6773 14304 +
2558 86489 -
3195 79491 +
12378 -82612 -
823 -55377 -
7043 -88760 +
9887 -98762 -
19085 -58271 -
7440 41554 +
5308 -16767 -
4464 -17677 +
15382 28385 +
13065 93675 -
2508 -90407 +
16095 57456 -
2812 -58532 -
8249 39480 +
1807 19624 +
17279 64066 -
8357 -19957 +
15088 23670 -
14145 -83192 +
3501 90740 -
7539 -83083 +
1363 65878 +
8262 -84084 -
4327 6906 -
10773 -31418 -
3698 75858 -
16565 7085 +
5698 51669 +
18854 -36085 -
13961 -26739 +
4959 5772 +
11729 44515 +
3536 53573 +
12530 -86660 -
7185 -54709 +
10632 -58447 -
10833 47091 -
8176 75246 +
1155 -99097 +
15215 22092 -
982 26172 -
9630 92433 -
4678 -97996 +
15055 -8055 -
14852 24791 +
3773 -85919 -
5249 -86685 +
19398 -99268 +
13555 -83732 -
4905 45713 +
17852 -82851 -
4349 -16325 +
4607 -6897 -
2239 -87014 +
8562 49335 +
17384 2839 +
9324 64106 -
12721 -95837 -
11385 -67735 -
16834 -60983 -
16609 62046 +
14586 -94146 -
16503 -91232 -
13654 -52541 -
5826 -84732 +
16071 -26973 +
12574 -76966 +
17727 53207 -
16544 68788 -
2515 -70947 +
18456 58783 -
17712 -79287 +
9991 -32278 +
5436 -49358 -
12278 -49696 +
18107 27497 +
2644 27866 +
264 28977 -
9169 -3127 -
14892 89958 +
16581 86125 +
14234 3396 -
2033 -89123 +
349 -29600 +
11316 16926 +
19956 30177 +
7418 -53912 -
14646 61719 -
14625 -95012 -
1512 -48432 -
15019 -30058 +
5296 -37422 -
19378 93978 -
4359 98069 +
9563 52762 +
6787 92858 -
15876 -63838 -
8388 -36270 -
18895 28286 +
2237 12855 -
4720 90808 -
4642 43807 -
4438 46949 +
10542 -25710 -
9446 67838 +
2996 3671 -
11005 -52861 -
19273 -17664 -
7370 79085 -
4854 85997 +
5066 61693 +
2925 46374 +
6567 89346 -
3893 -48111 +
13507 61975 +
798 12356 -
19926 -70165 -
8394 -93611 -
14746 10515 +
18998 -15886 -
5558 73970 -
17969 77150 +
5636 78309 +
19871 85415 +
19726 42412 +
3341 65957 -
8300 -84940 +
13612 40858 -
6246 48174 -
9395 -85723 +
9149 96718 +
16995 34223 +
933 72420 -
7780 -62062 -
15730 12480 +
1591 19572 +
2994 -90760 -
2276 8395 -
3627 78398 +
11380 57061 +
19055 -95040 +
4442 -56772 +
1325 -25901 +
53409 494
17784 10448 -
32277 22440 +
4690 -62088 -
21277 -28035 -
9853 -94204 -
3930 -52628 +
41228 -87566 +
28773 44114 +
35338 -68256 +
42532 19853 +
44204 32183 -
6032 -49951 -
14066 -97827 +
402 -71380 -
53051 -38896 +
29350 -69035 +
10027 6073 +
39195 -65596 +
42171 -10924 +
39678 41954 -
42910 82142 -
1889 -92325 +
53164 79089 +
170 30806 -
7255 -46342 -
5103 52597 -
30139 11315 +
25674 5221 +
11902 -24959 -
33392 75012 +
19550 -12323 -
11981 -61979 -
21731 -57383 -
20573 -8871 -
6775 -41969 +
28244 94231 +
32222 -94784 -
51385 27465 +
34132 -40835 -
7571 -7965 -
43659 96798 -
32697 87281 -
5120 -76405 -
2954 -52835 -
40213 -9806 -
6236 -40892 +
44563 -63524 -
48930 -80181 +
26048 70424 -
33047 -84649 +
17466 -50906 +
30954 -54523 -
10844 24779 +
4490 1022 -
32891 -94435 -
28771 -7082 +
11322 42591 -
19183 26772 +
25267 -26720 +
12584 90168 +
19390 -82372 -
27240 59677 -
51691 -93538 +
43378 -29309 +
38068 -903 -
14034 19782 +
5935 -89158 +
16000 77432 -
38247 93491 +
40515 51984 -
44988 51422 -
35576 -9976 +
47139 12813 +
35510 53873 -
7610 -13180 +
30074 -24555 +
45548 -46408 +
8404 -13640 +
48249 81330 +
8747 59403 +
13856 46993 -
42028 62332 -
16828 -38299 +
41258 40702 +
32203 -18171 +
37717 -14565 -
6465 95353 -
25439 -3427 -
43411 -13278 -
5052 80898 +
31956 68592 -
34174 -88157 -
36140 24529 -
39749 62688 +
21134 -41890 +
27203 60818 -
40078 16247 -
4198 -76123 +
33437 16137 -
22173 96569 +
43070 -13656 +
15793 -84329 +
28889 44209 -
6202 31100 -
14784 11345 +
45708 -24576 -
16407 -74302 +
10001 -53691 +
11311 65918 +
13530 -7645 -
18550 -60926 +
49469 78585 -
26596 -10422 +
168 -67330 -
23795 -75025 +
35252 -70883 -
24696 70737 +
49502 49277 +
47770 94412 +
41053 -93879 -
38478 1385 +
45421 -55829 +
11849 15075 -
26373 69554 -
25685 70626 -
25368 6962 +
9745 -5919 -
8450 56557 +
41872 38839 -
26443 -77652 +
6768 -78507 +
29068 23274 -
30345 -85772 -
1413 26565 -
10983 46636 +
8314 -38581 +
18846 26039 +
7508 -3107 +
10052 73361 -
41504 -48588 -
38553 -78168 -
29081 -557 +
3150 88384 -
2136 -56614 -
33099 -26140 -
52464 -67101 -
44507 -23471 +
8492 81173 +
45910 13017 +
20517 -59273 +
8571 65797 +
51606 21822 -
49538 51080 +
39318 16909 +
48364 -50356 -
41141 -81728 +
32515 65892 +
46977 57821 -
12283 -71245 -
50454 97063 +
869 56401 -
41585 -81085 -
37742 68412 +
40832 -48247 +
23089 23802 +
4668 45100 +
6062 6289 +
28949 12508 +
35913 95859 -
47432 73925 +
44837 8244 -
20577 -98712 +
42120 -69973 +
32359 -93596 +
26418 64090 +
30534 -23587 +
52710 -83834 +
5623 99592 -
17455 -72215 +
17919 74962 +
17780 8587 +
34464 83424 -
21943 59768 -
27289 59745 +
27423 90632 -
21635 -7456 +
21667 -45987 +
40392 18709 -
37559 -89179 +
38314 -70665 -
35191 -47297 -
45763 -5033 +
39204 -16645 -
52591 -76688 -
20437 -43108 +
31365 -88495 -
22868 9522 -
39522 66737 +
15586 -33959 -
5778 -57510 +
287 -56613 +
21599 -11233 +
16773 51557 +
28600 -60666 -
33880 68040 +
29586 58132 -
41091 89232 +
10573 -91035 -
34769 96839 -
50753 -26216 -
39912 90537 -
49586 78113 +
34906 44258 +
15078 -29367 +
47590 -18791 +
9797 39855 -
20697 95091 +
9405 -85080 +
14518 -85100 +
5401 56509 -
45766 -33114 -
1633 47550 -
25872 29450 +
13214 94407 -
39882 -97696 +
33720 88251 +
50973 -59201 +
41230 -65254 +
12780 3662 -
49084 51743 -
7927 -3760 +
27434 -87699 +
19118 -77235 +
20042 -32140 +
11053 -43795 +
4905 -10129 +
33306 -48549 -
49257 75886 +
49401 -65788 -
42170 15178 -
26429 -88771 -
39441 30803 +
6920 -97669 -
21599 52576 -
2685 89755 +
19134 38604 +
46186 -88194 +
32766 -59334 +
30603 51782 -
50161 48773 -
39939 11022 +
40443 -9097 +
20768 19178 +
15739 -55597 +
32215 37905 -
31945 -8162 +
50358 -63808 -
9370 3913 +
34085 -23058 +
14960 -783 -
41844 -99982 -
13666 -2283 -
40512 -76990 +
29443 -79907 -
5230 -77083 +
18718 26596 +
48676 43222 -
27029 26660 +
32387 -25213 -
21244 70540 +
50397 66311 -
39647 -71036 -
43451 34649 -
3423 -87750 +
9405 9105 +
38433 -8694 +
11431 -18571 +
39050 61514 -
42501 11778 +
53326 -74837 -
34418 14956 -
42810 -47508 +
38841 19871 +
20232 472 +
24224 21528 -
22633 -96455 +
26443 30545 -
13947 21698 -
1826 -91410 +
9363 -42467 -
46412 -29682 -
39400 70209 +
36113 36961 -
36508 62662 +
13015 91508 -
19936 -24562 +
44900 57408 +
16043 -81660 -
26190 -25992 -
16288 -68618 -
45829 29016 +
32638 20886 -
22669 58125 -
49234 -63466 -
22693 -58135 +
16734 23529 -
15164 24833 -
1857 73207 +
32561 -47138 +
39427 -33442 +
12438 91350 +
51012 -50227 -
2756 51291 -
37584 -31139 +
30704 -42445 -
36699 49754 +
2734 69136 +
34406 -18987 -
14623 -37987 +
1501 -83562 -
45391 59540 +
50672 82529 +
32058 3856 -
29635 55658 +
22096 3277 -
40685 5361 -
11356 43743 +
45644 -80040 -
34352 -70291 -
46673 99366 -
51771 -95402 -
4038 -89127 +
50244 49878 -
46839 73288 +
13077 -7664 +
8778 58613 +
28292 -86855 +
51672 -62129 +
15143 -30110 -
15785 -55745 -
10017 56353 -
4791 -11316 -
5658 -94441 -
6222 18998 -
34015 -47914 +
9564 -56758 +
5582 76428 -
19754 -15620 -
33889 1300 -
49754 3315 +
25537 71477 +
49987 42793 +
39973 -80768 +
13681 -99518 -
11987 -87928 +
42251 -45693 -
3508 -3435 +
6930 -51993 -
19244 -26105 +
38840 26584 -
38289 -61493 -
52493 -63846 +
6193 43772 -
21835 2386 -
42113 -37066 +
53255 45166 +
38689 12482 +
32431 -90372 -
32382 -75800 +
44113 -96435 -
41514 -90976 +
8428 49602 -
46381 85337 +
14269 62998 -
4363 76876 +
11769 57296 -
6790 40206 +
8611 18020 +
30623 -20781 +
5859 62935 +
48472 -16449 -
28395 53383 -
4461 -66339 +
22426 79908 +
28922 52889 -
1933 -47401 -
42814 -92778 +
23500 -18987 -
43126 52098 +
3488 30205 -
45691 17343 -
52163 -14328 +
36654 5 +
11324 -75466 -
37495 55222 -
33341 -95596 +
29847 -41472 +
31506 7643 +
34689 3469 +
31376 16158 +
33089 44525 -
41611 4117 -
34689 78915 +
11422 -60014 -
18655 30868 -
2514 50431 -
48826 -25212 -
1371 -19441 +
17902 87366 -
30595 -58725 +
14909 2927 +
2027 5277 -
32515 87353 +
28392 66120 +
14537 -90576 -
1542 47457 +
4725 -9896 +
30234 38495 +
43674 -51727 +
11045 44272 -
48556 93430 -
32241 27750 -
52851 50459 -
1332 -60000 +
52369 -82542 +
47618 40713 +
26513 74600 -
881 -28680 -
46041 81724 +
43551 45735 -
25735 53610 +
29865 96852 +
24130 -23334 +
9831 -870 -
46858 61550 -
43177 -29585 +
10608 -98355 -
10670 -5026 -
33106 -71542 +
26074 99636 +
1439 -51668 +
20772 32219 +
2780 73749 -
4747 71981 +
40208 -6607 -
7523 84008 +
47154 28297 +
35802 99320 +
35822 -32188 +
48575 69570 +
16511 88401 -
5538 92025 -
49657 83467 +
26136 20876 +
49272 12837 -
8213 32241 +
27465 54587 +
20297 4687 -
19536 -3823 +
10820 21368 +
21914 -47415 +
2988 74010 +
24869 4700 +
14339 74150 +
38093 55633 -
5976 -44646 -
30248 -47878 -
34955 12642 +
46974 99782 +
24687 87851 -
33378 82346 +
46147 -36223 +
23077 90792 +
45754 -86515 -
49731 9230 +
48011 -73145 -
3804 20381 +
35417 -37880 -
39846 47966 -
10915 78335 -
12190 25704 -
33507 66632 -
44203 -32424 +
31810 -53248 -
36414 -98654 -
16466 -91542 -
6408 -77716 +
1012 -59168 +
7144 968 +
43067 92261 +
37633 72067 +
28843 28129 -
12684 49306 +
39432 -3320 +
74355 103
58118 -23228 -
73674 -63868 +
46795 -79084 +
44104 69358 -
63064 44795 +
3859 66457 +
42986 98317 +
36862 53713 +
20745 97312 -
52176 -88784 +
6197 11956 +
51129 19509 +
28084 57765 -
73453 75931 +
64445 -58704 -
26437 -57328 +
65112 -30261 -
10666 -99774 -
34648 62788 +
55992 -31077 -
4944 -64161 +
21686 17919 -
39658 31569 -
25211 -76495 -
55014 -39548 -
4213 -83781 -
1809 -83633 +
7037 -6466 -
36599 37103 -
30866 62839 +
63781 64316 +
47404 7983 -
26046 57461 +
56203 5768 -
51918 -99955 +
22492 -85320 +
69989 -34462 -
39563 33595 -
23250 -97738 -
58674 48484 -
54919 20774 +
25855 37874 +
65566 25664 -
56532 4764 +
46612 7415 -
37159 -53600 -
43931 -28367 -
31929 -61709 -
38229 93705 +
53514 -64854 -
37882 40883 -
2980 66519 +
14078 10665 -
43631 -29039 -
14765 98919 -
59632 5177 -
46462 11393 -
64330 48530 -
207 -2081 -
33871 -41416 -
69020 -60502 +
55613 7593 +
68929 54820 -
18233 385 +
36557 97200 +
24155 -87069 -
4523 15140 -
21240 75692 +
46834 84778 -
46017 -10247 +
52120 -51502 -
48036 -66014 +
44061 -90195 -
3807 -56329 +
41027 44170 +
45682 -6644 +
69303 21985 -
23829 56435 +
50072 61085 +
4048 10180 +
34601 12004 -
4433 -21934 -
63890 26044 +
18761 76970 -
45449 70096 +
2153 -65181 -
36983 41642 -
30961 66646 -
69631 66450 -
26463 -70344 +
28048 28220 -
41915 78023 +
60729 32128 -
34687 -83742 -
56791 -12194 -
63386 -47906 -
9819 -49103 +
48440 87717 -
35532 -78158 +
40021 -28938 -
30481 6255 +
11080 -19299 +
43735 -98113 -
22079 785
1459 65587 -
5132 -93857 +
7987 39102 +
15340 27090 +
8044 -71925 +
13282 92849 +
20862 2883 -
17189 -94759 +
17417 -9614 +
13034 10845 +
7615 -71816 -
4490 -68204 +
16939 -24466 -
3274 25288 -
15942 89915 +
1626 -45531 -
3367 26636 -
21064 59793 -
8991 -17784 +
16162 -18222 +
21776 55088 +
5255 67677 -
7766 72977 +
11593 51835 -
16925 47242 -
13826 88821 +
14407 -12719 -
10705 38677 +
19292 -97066 -
18282 60895 +
18029 -59329 +
9733 -37547 -
1609 -46682 -
9095 11489 +
16319 99304 -
3880 88305 -
12312 68914 -
14037 52072 -
12147 98375 -
14165 18480 -
21320 -27143 +
1448 -23114 -
13006 74857 -
16733 -12039 +
9573 -53895 -
1745 -57469 +
3492 43003 -
4846 68799 +
17603 -57045 +
6556 35261 +
392 -13327 +
17817 -28356 -
6226 -30802 -
12566 65119 +
15548 -63278 -
37 99140 +
18581 -90632 +
20037 97076 +
21481 82970 +
1750 -32544 -
7101 -93415 -
5620 -9058 -
15628 62297 -
10509 5025 -
12632 90159 +
2823 15908 -
19973 -31950 -
1696 46264 -
17742 98771 -
17003 -45712 +
11659 -83671 +
11111 -24202 -
18847 10015 -
12318 -33336 +
1324 27021 +
18048 20995 +
3891 -44889 -
209 -71658 +
14196 53981 +
15697 72826 -
20294 -49513 +
6504 -22415 -
4876 -36208 +
6505 -5825 -
4312 -76844 -
2752 39017 -
2670 53742 +
3725 92073 -
18672 -89755 -
13116 -93818 +
20859 5074 -
21962 -31276 -
5955 -21794 +
3422 -70273 +
5991 54941 +
20775 39516 -
394 14180 -
5294 75354 +
21954 -20855 +
17103 99612 -
14157 -3723 -
6004 98832 -
3868 -89060 +
8447 -22037 -
15326 78950 -
16662 -58583 +
1391 -77154 -
1522 30553 -
21705 -51493 +
426 -72820 -
2673 36255 +
16499 -23506 -
6992 -77116 -
17675 81961 +
7551 73333 +
9520 42481 +
10501 -81293 -
6556 -79350 -
19934 30177 -
7944 -33617 -
11706 -95402 -
11820 95237 -
16187 -84709 -
17164 53540 +
8529 70379 +
281 -34534 -
11133 -45881 -
9610 -51783 +
13422 -85348 -
3988 -36266 +
21215 86852 +
17762 -35167 -
12246 -92443 -
19156 6402 +
13092 -73202 +
10228 -8075 -
16479 7350 -
3071 77860 +
5838 -20461 -
6756 28260 +
14729 -44653 -
6773 -80594 -
8090 28507 -
18561 -65997 +
16789 -25934 +
10061 -35040 -
20603 -31911 +
710 -57969 +
2975 61286 +
9842 -88545 +
7266 99946 -
15090 30440 -
11280 72025 -
2368 -85708 +
16132 -79243 +
9297 55883 +
5601 93598 -
9044 -29773 -
6999 37338 +
19015 -68703 -
6063 -45133 +
6165 -87073 +
615 -94000 +
6078 2784 +
6772 6979 -
12708 88937 -
3254 -10276 +
7643 -48630 +
16896 87962 -
14657 21533 +
17205 -45700 +
6677 -36126 -
11616 -93631 +
7960 44887 +
6459 -77998 -
8126 -86459 -
11160 92465 -
7164 -1716 +
13143 -94131 +
2697 -53187 +
653 -83474 -
13544 76432 -
15991 -68876 -
11561 32199 +
2527 -5896 -
13821 74494 -
3308 -4096 +
18099 75673 +
16525 2025 -
9496 -67006 +
7465 -73522 -
15756 79228 -
3713 98971 +
11876 -78899 +
6730 -34577 -
12295 -26686 -
19781 -34771 +
9882 -16431 +
18361 -97969 +
5718 -33727 +
17280 -36117 -
8489 -53481 +
2394 -70206 -
13562 98218 +
2843 -67431 -
9749 -85575 -
12945 7705 +
1868 9697 +
18008 -67421 -
8972 87854 +
6912 -34671 -
19477 44035 -
4934 -32307 +
7562 49759 -
14201 15989 +
4461 -34905 -
4557 -81786 +
2862 68918 -
8013 -99562 -
10885 -85229 -
6161 -5503 +
21716 -75832 +
19909 75158 +
9200 65279 -
8742 -98172 +
10423 -59789 -
2460 -36307 +
16872 -69701 +
5500 26178 +
19234 -98990 +
19905 38681 +
12767 34896 -
8675 -40894 +
15938 91163 -
6624 69028 +
21761 -33270 +
7113 -94612 +
13841 92097 +
10800 14730 +
18065 -5869 -
4105 -19855 +
16752 88271 +
529 -15595 -
14559 23144 +
12899 -84418 +
10727 -8066 -
19686 -11771 -
4558 86111 -
6396 -29254 +
7911 7308 -
8876 -55402 +
11978 -40457 -
3337 47982 +
246 51965 +
11119 56268 -
15450 -88866 +
12623 -80189 -
784 -40109 +
18299 -99706 +
2862 -70062 -
4050 37263 +
14405 67302 -
7608 30733 +
3296 -57570 -
20959 -80035 +
2101 4825 -
18587 71108 +
8146 38371 +
404 61565 +
11471 95778 -
21954 311 +
14653 77306 -
14230 -72780 -
14192 88490 +
11381 -30785 +
11868 32627 -
20197 44472 -
20961 86837 +
21994 -67687 -
4215 10982 -
6243 -71693 -
18354 97100 +
12242 -2740 +
8686 68728 -
5034 -15707 +
14362 37059 +
2329 -5750 +
6903 67221 +
6961 32284 -
9683 -46056 -
16667 -98171 +
9871 -47579 +
16471 -92311 +
20831 45017 +
18220 90726 +
14529 91631 -
18794 3798 +
3739 21939 +
13231 -88530 +
7183 -62934 +
17434 -84825 -
4387 21565 +
2 -33785 -
6427 -41218 -
14627 42749 -
1122 82834 -
13189 -98641 +
20712 -33916 +
129 -51716 -
18777 -73974 -
14308 50754 -
4225 50388 +
9893 43265 -
16641 -49934 -
20548 24459 -
10314 38412 +
3170 63848 +
4111 7481 +
6166 74002 -
4993 -49466 +
6499 6535 -
1194 25243 -
2693 35791 -
15872 58590 -
15254 1734 +
3477 23388 +
16271 11116 -
9945 19645 -
1593 -8961 -
4904 47526 -
5585 68829 -
3040 51305 +
19029 73710 -
7771 44477 -
7113 57534 -
5754 -68683 -
4071 -56744 +
17361 -14798 -
14552 -18654 -
3841 67367 -
13191 39263 -
212 -60570 +
19409 75949 -
8837 -70106 -
7602 11867 -
2491 38323 -
11581 -28917 +
11035 -99243 +
11490 -45328 +
12687 -51098 -
5822 46857 +
5439 98407 +
986 -26072 -
5110 -17421 +
3868 80045 -
13494 -45533 -
10765 -50564 -
10598 44249 -
5193 -7438 -
5840 -7201 -
9667 12811 -
5089 -53690 -
21757 39441 -
4487 49690 +
11429 -48572 +
15827 -18506 -
14994 91345 +
8990 -9434 -
17598 85912 +
11865 3179 +
17435 -5622 +
2070 45842 +
16190 94361 -
3400 87030 -
11098 96301 +
18310 -65047 -
13898 -27076 -
21513 -46728 +
17763 13487 +
13833 -48503 -
5313 -22512 -
723 10006 +
9454 -78289 -
14962 2059 +
6205 -70134 -
3886 38151 -
16057 58607 +
4568 -16007 -
12398 54810 -
13462 -62124 -
14154 -74727 -
19964 34719 -
16699 34144 -
13475 -20715 +
9898 89045 -
11057 -58156 -
5557 -93192 +
3995 20383 -
215 -94956 +
835 -10322 +
15025 96054 +
698 97250 -
19227 6572 +
158 -92517 -
17667 39792 -
17892 38077 -
1789 -53268 -
5603 -31720 -
2286 62009 -
19237 36314 -
11232 30790 +
21769 -48485 -
6825 -98439 -
